#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Tue Oct 13 10:59:46 EDT 2020.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20190101,-97.6,27,1
20190101,-152.3,60.9,3
20190101,-73.2,43,1
20190101,-135.7,57,1
20190101,-86.2,34.9,1
20190101,-83.7,35.6,1
20190101,-83.6,35.6,1
20190101,-83.5,35.6,1
20190101,-83.5,35.7,2
20190101,-81.6,38.4,1
20190101,-76.1,42.2,1
20190101,-75.8,42.2,1
20190101,-79.2,42.4,1
20190101,-79.1,42.4,1
20190101,-78.9,42.7,1
20190101,-78.8,42.8,1
20190101,-78.9,42.9,1
20190101,-69.1,43.6,1
20190101,-69.7,43.7,1
20190101,-69.1,43.8,1
20190101,-71.5,43.9,1
20190101,-69.3,44.1,1
20190101,-71.3,44.2,1
20190101,-71.3,44.3,3
20190101,-70.6,44.4,1
20190101,-70.7,44.6,1
20190101,-70.4,44.6,2
20190101,-135.5,57.2,1
20190101,-135.4,57.2,1
20190101,-150.6,60.2,2
20190101,-150.4,60.3,1
20190101,-152.7,60.5,1
20190101,-152.4,60.9,3
20190101,-76.1,42,1
20190102,-96.3,30,11
20190102,-86.8,36.1,1
20190102,-96.2,29.5,11
20190102,-95,29.6,11
20190102,-96.2,29.6,22
20190102,-95.1,29.6,11
20190102,-96.2,29.7,11
20190102,-95.2,29.7,11
20190102,-95.1,29.7,11
20190102,-95.9,30.1,11
20190102,-96.1,30.4,11
20190102,-94.8,30.4,11
20190102,-95.6,30.8,11
20190102,-95.4,30.8,11
20190102,-96.2,30,33
20190103,-94.4,30,2
20190103,-123.1,47.8,2
20190103,-123.7,48,1
20190103,-123.3,48,1
20190103,-123.2,48,5
20190103,-95.6,28.8,11
20190103,-95.4,29.2,11
20190103,-95.2,29.2,11
20190103,-94.8,29.2,11
20190103,-95.4,29.3,11
20190103,-95.6,29.4,11
20190103,-95.1,29.4,11
20190103,-96.2,29.5,11
20190103,-96.1,29.5,11
20190103,-95.2,29.6,22
20190103,-95.2,29.7,11
20190103,-94.5,29.7,22
20190103,-95.1,29.8,11
20190103,-94.7,30.1,2
20190103,-95.8,30.3,11
20190103,-94.9,30.5,11
20190103,-94.8,30.5,11
20190103,-95.3,30.6,11
20190103,-95.5,30.7,11
20190103,-92.6,30.9,1
20190103,-92.4,31.6,1
20190103,-92.6,31.9,1
20190103,-86.8,36.1,11
20190103,-86.8,36.2,1
20190103,-86.5,36.4,1
20190103,-118.1,45.9,1
20190103,-122.2,46.1,1
20190103,-124.1,46.8,1
20190103,-124,47.2,2
20190103,-123.8,47.4,1
20190103,-123.2,47.8,2
20190103,-118.2,46,1
20190104,-82.3,27.4,11
20190104,-122.1,48.8,1
20190104,-82.7,27.5,11
20190104,-82.6,27.5,11
20190104,-82.8,28.2,11
20190104,-82.7,28.2,11
20190104,-82.6,28.2,11
20190104,-84.4,34.2,11
20190104,-84.4,34.3,11
20190104,-84.3,34.3,11
20190104,-84.2,34.4,11
20190104,-84.1,34.4,11
20190104,-83.4,35.7,1
20190104,-122.9,45.8,1
20190104,-122.8,45.8,1
20190104,-123.8,47.3,1
20190104,-123.6,47.3,2
20190104,-123.5,47.4,1
20190104,-123.7,47.5,2
20190104,-123.7,47.6,1
20190104,-122.1,48.5,1
20190104,-122.3,48.6,1
20190104,-122.3,48.7,1
20190104,-122.3,48.8,1
20190104,-82.1,27.4,11
20190105,-124.1,41,1
20190105,-124.2,40.9,1
20190105,-121.8,37.3,2
20190105,-121.9,37.5,1
20190105,-121.6,37.7,1
20190105,-121.6,37.8,1
20190105,-120.7,38.9,1
20190105,-121.7,39.6,2
20190105,-121.8,39.7,1
20190105,-121.7,39.7,6
20190105,-121.7,39.8,2
20190105,-121.8,39.9,2
20190105,-124.4,40.4,1
20190105,-124.3,40.4,6
20190105,-124.2,40.4,5
20190105,-124.1,40.4,3
20190105,-124.2,40.5,1
20190105,-124.2,40.6,3
20190105,-124.1,40.6,3
20190105,-124.3,40.7,1
20190105,-114.3,32.6,2
20190106,-120,35,1
20190106,-123.4,47.3,1
20190106,-118.2,46,1
20190106,-123.2,47,2
20190106,-123.1,47,1
20190106,-110.5,32.1,8
20190106,-110.6,32.2,13
20190106,-110.5,32.2,3
20190106,-110.1,32.3,1
20190106,-110.9,32.4,1
20190106,-110.8,32.4,1
20190106,-110.7,32.4,4
20190106,-114.3,32.6,1
20190106,-111.5,33.4,3
20190106,-111.4,33.4,2
20190106,-111.7,33.5,1
20190106,-111.6,33.5,3
20190106,-111.4,33.5,1
20190106,-119.9,34.9,1
20190106,-118.8,36.3,1
20190106,-118.7,36.4,1
20190106,-121.7,39.7,5
20190106,-123.8,40.7,1
20190106,-123.4,45.6,1
20190106,-118.1,45.9,1
20190106,-123.5,46.8,1
20190106,-124,41,1
20190107,-120.5,36,1
20190107,-116.1,43.7,1
20190107,-83.2,42,11
20190107,-118.7,36.1,1
20190107,-86.8,36.2,2
20190107,-118.9,36.2,1
20190107,-118.7,36.3,1
20190107,-118.7,36.6,1
20190107,-122.1,37.1,1
20190107,-122,37.2,1
20190107,-121.8,37.2,5
20190107,-121.8,37.3,4
20190107,-121.7,37.3,2
20190107,-121.8,37.4,1
20190107,-121.6,37.7,1
20190107,-121.6,37.8,1
20190107,-121.8,38.1,3
20190107,-120.9,38.1,1
20190107,-120.8,38.1,1
20190107,-121.9,38.2,2
20190107,-121.8,38.2,3
20190107,-120.7,38.4,1
20190107,-111.9,41.1,2
20190107,-112,41.3,1
20190107,-111.9,41.3,1
20190107,-112,41.4,1
20190107,-112,41.5,2
20190107,-81.7,41.5,1
20190107,-82.6,41.9,11
20190107,-83.7,42.3,11
20190107,-82.5,42.3,11
20190107,-83.5,42.4,11
20190107,-83.2,42.7,11
20190107,-83.2,42.8,11
20190107,-88.7,42.9,5
20190107,-88.6,42.9,1
20190107,-112.4,42.9,1
20190107,-88.5,43.4,11
20190107,-111.9,41,1
20190108,-83,41,11
20190108,-124.1,46.8,1
20190108,-82.1,40.1,11
20190108,-124.4,40.4,1
20190108,-124.3,40.4,2
20190108,-124.3,40.5,1
20190108,-124.3,40.6,2
20190108,-124.2,40.6,3
20190108,-124.1,40.6,1
20190108,-124.2,40.7,1
20190108,-82.5,41.1,11
20190108,-82.4,41.1,11
20190108,-81,41.2,11
20190108,-81.7,41.5,1
20190108,-81.2,41.6,11
20190108,-75.7,42.3,1
20190108,-79.2,42.4,5
20190108,-79,42.5,1
20190108,-103.4,44.2,1
20190108,-103.5,44.3,1
20190108,-119.3,45.2,1
20190108,-123.5,45.4,1
20190108,-66,18.2,1
20190109,-124.1,41,1
20190109,-117.1,47.9,1
20190109,-118.8,36.3,1
20190109,-121.9,37.2,1
20190109,-122,37.3,2
20190109,-122,37.4,2
20190109,-121.8,37.4,1
20190109,-121.8,38.1,1
20190109,-121.8,38.2,1
20190109,-77.7,38.8,1
20190109,-77.7,38.9,1
20190109,-121.7,39.2,1
20190109,-121.3,39.2,1
20190109,-119.9,39.4,1
20190109,-121.6,39.6,1
20190109,-121.7,39.7,6
20190109,-121.6,39.7,1
20190109,-121.7,39.9,2
20190109,-124.3,40.4,1
20190109,-80.2,40.6,10
20190109,-80.1,40.6,10
20190109,-124.3,40.6,2
20190109,-124.1,40.8,1
20190109,-122.3,41.4,2
20190109,-75.8,42.2,1
20190109,-76.1,42.3,2
20190109,-122.8,42.8,1
20190109,-118.8,45.3,1
20190109,-123.2,45.4,1
20190109,-123,45.5,1
20190109,-123.1,45.5,2
20190109,-122.4,46.1,1
20190109,-124.1,46.9,1
20190109,-124.1,47.2,1
20190109,-123.9,47.5,1
20190109,-123.8,47.6,1
20190109,-124.1,47.8,1
20190109,-122.9,47.8,1
20190109,-106.5,32.6,1
20190110,-122.4,46,1
20190110,-66.1,18.2,1
20190110,-123.5,47.5,1
20190110,-119.2,34.2,2
20190110,-105.9,33.4,2
20190111,-66.8,18.4,1
20190112,-120,35,1
20190112,-86.4,36.4,1
20190112,-95.7,29.8,6
20190112,-95.2,30.1,6
20190112,-117.6,34.3,1
20190112,-117.8,34.4,2
20190112,-117.7,34.4,2
20190112,-117.6,34.4,2
20190112,-119.8,34.8,1
20190112,-119.9,34.9,5
20190112,-83.4,35.7,1
20190112,-86.8,36.1,2
20190112,-86.7,36.1,1
20190112,-86.8,36.2,4
20190112,-95.6,29.7,6
20190113,-117.9,34.4,1
20190113,-117.8,34.4,2
20190113,-82.2,35.3,1
20190113,-152.2,61.3,2
20190113,-81.7,35.6,1
20190113,-152.7,60.5,1
20190113,-82.2,35.5,1
20190114,-119.2,34.2,1
20190114,-117.8,34.3,2
20190114,-117.9,34.4,1
20190114,-117.8,34.4,2
20190114,-121.5,37.7,1
20190114,-117.6,34.4,2
20190114,-119.6,35.6,1
20190114,-119.4,35.9,1
20190114,-118.8,36.1,1
20190114,-117.7,34.4,3
20190115,-120.5,35,1
20190115,-114.2,33.1,1
20190115,-117.6,34.3,1
20190115,-117.9,34.4,2
20190115,-124.3,40.7,1
20190115,-117.7,34.4,3
20190115,-117.6,34.4,1
20190115,-117.2,34.7,1
20190115,-120.5,35.3,1
20190115,-117.8,34.4,3
20190116,-119.1,37,1
20190116,-124.2,40.7,1
20190116,-111.3,33.6,1
20190116,-111.3,33.7,1
20190116,-117.8,34.4,1
20190116,-117.7,34.4,2
20190116,-117.6,34.4,1
20190116,-111.2,34.5,1
20190116,-111.1,34.6,1
20190116,-121.8,36.6,1
20190116,-118.7,36.6,1
20190116,-122.1,37.1,1
20190116,-121.8,37.2,1
20190116,-122,37.3,1
20190116,-121.8,37.3,3
20190116,-122,37.4,5
20190116,-122.1,37.4,1
20190116,-121.8,37.4,1
20190116,-122,37.5,2
20190116,-122,37.6,2
20190116,-121.9,37.6,1
20190116,-121.7,37.8,2
20190116,-122.2,37.9,2
20190116,-122.1,37.9,1
20190116,-121.9,37.9,1
20190116,-119.9,39.4,1
20190116,-121.7,39.6,1
20190116,-121.8,39.7,1
20190116,-121.7,39.7,1
20190116,-121.7,39.9,1
20190116,-124.4,40.4,1
20190116,-124.3,40.4,2
20190116,-124.3,40.6,1
20190116,-121.6,40,3
20190117,-122,37.4,6
20190117,-121.9,37.4,2
20190117,-121.8,37.4,1
20190117,-122,37.5,1
20190117,-121.7,37.5,1
20190117,-122.1,37.6,1
20190117,-121.7,37.7,1
20190117,-121.9,37.9,1
20190117,-121.8,38.1,3
20190117,-121.8,38.2,1
20190117,-120.7,38.8,1
20190117,-120.7,38.9,2
20190117,-122.3,39.1,1
20190117,-122.6,39.2,1
20190117,-122.5,39.2,1
20190117,-122.7,39.3,4
20190117,-121.7,39.6,1
20190117,-121.7,39.7,1
20190117,-121.5,39.7,1
20190117,-120.1,39.7,1
20190117,-121.7,39.9,4
20190117,-121.5,39.9,3
20190117,-124.3,40.4,1
20190117,-124.2,40.6,1
20190117,-124,40.8,1
20190117,-123.7,40.9,1
20190117,-124.1,41.1,1
20190117,-116.4,41.1,1
20190117,-122.9,41.8,1
20190117,-122.8,42.2,1
20190117,-116.6,42.9,1
20190117,-116.5,42.9,1
20190117,-116.1,43.6,1
20190117,-124.2,47.3,1
20190117,-124.1,47.5,1
20190117,-118.5,35,1
20190117,-117.1,35,1
20190117,-120.6,36,1
20190117,-118.6,36,1
20190117,-119.4,37,1
20190117,-119.2,37,2
20190117,-119.1,37,2
20190117,-121.7,40,1
20190117,-121.5,40,5
20190117,-121.4,40,1
20190117,-116.7,43,3
20190117,-116.6,43,2
20190117,-116.5,43,1
20190117,-112.2,43,1
20190117,-117.6,34.2,1
20190117,-117.6,34.3,1
20190117,-118,34.4,1
20190117,-118.1,34.4,1
20190117,-117.9,34.4,3
20190117,-117.8,34.4,2
20190117,-117.7,34.4,3
20190117,-119.1,34.5,1
20190117,-119.9,34.9,2
20190117,-118.3,35.3,1
20190117,-118.4,35.4,1
20190117,-118.3,35.4,2
20190117,-118.2,35.4,2
20190117,-115.1,35.6,1
20190117,-118.8,36.1,2
20190117,-118.7,36.1,2
20190117,-86.8,36.2,1
20190117,-118.7,36.2,5
20190117,-118.6,36.2,3
20190117,-118.7,36.3,3
20190117,-121.8,36.4,1
20190117,-121.7,36.4,1
20190117,-118.8,36.4,10
20190117,-118.7,36.4,5
20190117,-118.8,36.5,1
20190117,-118.7,36.5,11
20190117,-118.6,36.5,1
20190117,-121.8,36.6,1
20190117,-118.9,36.6,1
20190117,-118.8,36.6,3
20190117,-118.7,36.6,2
20190117,-118.6,36.6,3
20190117,-119,36.7,3
20190117,-118.9,36.7,3
20190117,-118.8,36.7,1
20190117,-119,36.9,1
20190117,-119.1,36.9,1
20190117,-118.9,36.9,7
20190117,-122,37.1,1
20190117,-122.1,37.1,1
20190117,-119.4,37.1,3
20190117,-119.3,37.1,1
20190117,-119.2,37.1,1
20190117,-122.2,37.2,1
20190117,-121.9,37.2,2
20190117,-121.8,37.2,4
20190117,-121.7,37.2,1
20190117,-122,37.3,1
20190117,-121.9,37.3,2
20190117,-121.8,37.3,15
20190118,-105.9,33,2
20190118,-105.8,33,1
20190118,-105.8,32.8,1
20190118,-106.4,34.8,1
20190118,-105.9,33.3,1
20190118,-105.8,33.3,1
20190118,-105.8,32.9,5
20190119,-82.2,35.3,1
20190119,-96,35.4,1
20190119,-90,35.4,1
20190119,-95.7,35.4,1
20190119,-95.6,35.4,2
20190119,-95.5,35.4,1
20190119,-95.4,35.4,2
20190119,-95.3,35.4,2
20190119,-96,35.5,1
20190119,-95.6,35.5,1
20190119,-95.5,35.5,1
20190119,-95.2,35.5,2
20190119,-86.8,35.5,1
20190119,-86.6,35.5,1
20190119,-96,35.6,1
20190119,-97.4,35.6,2
20190119,-95.8,35.6,2
20190119,-87.2,35.6,1
20190119,-83.5,35.6,2
20190119,-87.1,35.7,1
20190119,-83.6,35.7,2
20190119,-83.5,35.7,1
20190119,-83.4,35.7,1
20190119,-83.3,35.7,3
20190119,-94.5,35.9,2
20190119,-86.7,35.9,1
20190119,-94.5,36.1,1
20190119,-94.4,36.1,1
20190119,-86.8,36.1,12
20190119,-86.7,36.1,1
20190119,-94.6,36.2,1
20190119,-86.8,36.2,20
20190119,-87,36.4,4
20190119,-86.8,36.4,1
20190119,-86.4,36.4,4
20190119,-88.6,37.4,1
20190119,-122.3,41.4,1
20190119,-123.1,41.6,1
20190119,-123.3,42.1,2
20190119,-123.2,42.1,2
20190119,-122.5,42.1,1
20190119,-122.6,42.2,1
20190119,-122.2,42.2,1
20190119,-122.4,42.3,1
20190119,-122.2,42.3,1
20190119,-122.1,42.3,3
20190119,-122.3,42.4,1
20190119,-122.2,42.4,1
20190119,-122.3,42.5,2
20190119,-118.1,45.8,1
20190119,-118.2,45.9,1
20190119,-94.9,30,1
20190119,-94.7,30,1
20190119,-86.5,30,1
20190119,-86.4,30,1
20190119,-86.3,30,1
20190119,-93,31,1
20190119,-93.2,31,2
20190119,-85,32,1
20190119,-86.2,32,1
20190119,-122.2,42,1
20190119,-95.5,29.1,1
20190119,-95.5,29.2,1
20190119,-93.5,29.2,1
20190119,-93.4,29.2,1
20190119,-90.6,29.3,1
20190119,-95.5,29.4,1
20190119,-95.4,29.4,1
20190119,-95.2,29.4,2
20190119,-95.1,29.4,2
20190119,-95.9,29.5,1
20190119,-95.6,29.5,1
20190119,-95.1,29.6,1
20190119,-96.3,29.7,2
20190119,-94.8,29.7,1
20190119,-96.2,29.8,1
20190119,-95.2,29.8,1
20190119,-86.5,29.9,1
20190119,-94.7,30.1,1
20190119,-95,30.2,1
20190119,-95.9,30.2,1
20190119,-94.8,30.2,1
20190119,-94.7,30.2,1
20190119,-90.3,30.2,1
20190119,-95,30.3,1
20190119,-93.2,30.3,1
20190119,-90.1,30.4,1
20190119,-89.6,30.4,1
20190119,-95,30.5,2
20190119,-90.6,30.5,1
20190119,-90.4,30.5,1
20190119,-90.2,30.5,3
20190119,-90.1,30.5,1
20190119,-91,30.6,1
20190119,-95.8,30.6,1
20190119,-95.3,30.6,1
20190119,-90.9,30.6,1
20190119,-90.3,30.6,1
20190119,-95.7,30.7,1
20190119,-90.8,30.7,1
20190119,-93.4,30.8,1
20190119,-90.4,30.8,1
20190119,-93,31.1,1
20190119,-92.2,31.4,1
20190119,-88.3,31.5,1
20190119,-92.8,31.6,2
20190119,-89.3,31.6,1
20190119,-92.6,31.7,2
20190119,-92.6,31.8,1
20190119,-85.2,31.8,1
20190119,-85.1,31.9,2
20190119,-85.1,32.1,1
20190119,-85.7,32.2,1
20190119,-86.8,32.3,2
20190119,-85.6,32.3,1
20190119,-85.5,32.3,1
20190119,-86.9,32.4,1
20190119,-86.2,32.5,1
20190119,-89.4,32.6,1
20190119,-84.7,32.6,1
20190119,-89.7,32.7,1
20190119,-86.3,32.7,1
20190119,-86.2,32.8,2
20190119,-90.5,32.9,1
20190119,-89.5,32.9,1
20190119,-89.8,33.1,1
20190119,-89.7,33.1,1
20190119,-86.8,33.1,1
20190119,-85.9,33.1,1
20190119,-85.5,33.1,2
20190119,-87.5,33.3,1
20190119,-90.7,34.4,1
20190119,-90.3,34.4,1
20190119,-89.8,34.4,1
20190119,-89.3,34.4,1
20190119,-117.8,34.4,1
20190119,-117.7,34.4,1
20190119,-90.2,34.5,1
20190119,-89.9,34.5,1
20190119,-90,34.6,1
20190119,-90.8,34.6,1
20190119,-90.1,34.6,1
20190119,-90.8,34.8,1
20190119,-90.7,34.8,1
20190119,-86.2,34.9,2
20190119,-90.2,35.2,2
20190119,-90.1,35.2,1
20190119,-82.3,35.2,1
20190119,-95.9,35.3,1
20190119,-95.8,35.3,2
20190119,-95.7,35.3,2
20190119,-95.6,35.3,3
20190119,-95.5,35.3,2
20190119,-90.3,35.3,1
20190119,-86.5,35.3,1
20190120,-120.7,38.9,1
20190120,-121.5,39.9,1
20190120,-74,40.5,1
20190120,-124.3,40.6,1
20190120,-124.2,40.8,1
20190120,-73.7,41.3,1
20190120,-76.1,42.1,1
20190120,-75.7,42.2,1
20190120,-122.3,42.5,1
20190120,-116.2,43.3,1
20190120,-71.2,44.3,1
20190120,-118.8,45.3,1
20190120,-118.8,45.4,2
20190120,-80.8,25.3,1
20190120,-80,25.4,1
20190120,-81.2,25.4,1
20190120,-81.1,25.4,1
20190120,-80.9,25.4,1
20190120,-79.8,25.4,1
20190120,-79.7,25.4,1
20190120,-81.3,25.5,1
20190120,-80.1,25.5,1
20190120,-79.8,25.5,1
20190120,-81.2,25.6,1
20190120,-81.3,25.9,1
20190120,-81,26.1,1
20190120,-79.9,26.3,1
20190120,-81.1,26.4,2
20190120,-80.5,26.7,1
20190120,-79.8,26.7,2
20190120,-83,27.5,2
20190120,-82.9,27.5,1
20190120,-82.8,27.5,2
20190120,-82.8,27.6,1
20190120,-82.7,27.6,2
20190120,-82.6,27.7,1
20190120,-82,28.3,1
20190120,-84.7,30.7,1
20190120,-78.9,35.3,2
20190120,-78.8,35.3,3
20190120,-78.6,35.3,2
20190120,-78.8,35.4,3
20190120,-78.7,35.4,5
20190120,-78.6,35.4,2
20190120,-78.5,35.4,1
20190120,-78.8,35.5,1
20190120,-78.7,35.5,4
20190120,-78.6,35.5,7
20190120,-78.5,35.5,1
20190120,-78.4,35.5,1
20190120,-78.7,35.6,1
20190120,-78.6,35.6,2
20190120,-78.5,35.6,1
20190120,-78.4,35.6,1
20190120,-78.5,35.7,1
20190120,-78.3,35.7,1
20190120,-78.4,35.8,1
20190120,-78.7,36.1,1
20190120,-78,36.2,1
20190120,-78.6,36.2,2
20190120,-78.5,36.2,3
20190120,-78,36.3,1
20190120,-78.6,36.3,2
20190120,-78.5,36.3,2
20190120,-78.4,36.3,1
20190120,-78.3,36.3,1
20190120,-78.2,36.3,2
20190120,-78.5,36.4,2
20190120,-78.4,36.4,6
20190120,-78.3,36.4,3
20190120,-78.2,36.4,3
20190120,-78.1,36.4,2
20190120,-77.9,36.4,2
20190120,-78.4,36.5,2
20190120,-78.3,36.5,5
20190120,-78.2,36.5,1
20190120,-121.8,38.8,1
20190121,-135.7,57,1
20190121,-67.5,46.7,1
20190121,-118.5,36.1,1
20190121,-118.9,36.3,1
20190121,-118.7,36.3,3
20190121,-118.7,36.4,2
20190121,-118.7,36.5,1
20190121,-118.7,36.6,1
20190121,-113,37.4,1
20190121,-113,37.5,5
20190121,-112.9,37.5,4
20190121,-112.9,37.6,1
20190121,-112.9,37.7,1
20190121,-112.8,37.7,1
20190121,-120.8,38.4,1
20190121,-67.5,46.6,1
20190121,-118.7,36.1,2
20190123,-92.3,34.7,2
20190123,-90.4,34.8,1
20190123,-86.8,36.1,9
20190123,-86.7,36.1,1
20190123,-86.8,36.2,9
20190123,-86.6,36.3,1
20190123,-86.5,36.4,3
20190123,-86.4,36.4,2
20190123,-86.5,36.5,1
20190123,-86.4,36.5,1
20190123,-87.2,36.8,1
20190123,-84.2,41.8,3
20190123,-84.1,41.8,1
20190123,-84,41.9,1
20190123,-84.1,41.9,2
20190123,-83.9,42.1,1
20190123,-83.8,42.1,1
20190123,-83.7,42.1,1
20190123,-83.8,42.2,1
20190123,-83.2,42.2,1
20190123,-82.8,42.2,1
20190123,-75.8,42.2,4
20190123,-75.7,42.2,1
20190123,-83,42.3,1
20190123,-83.2,42.3,1
20190123,-79.2,42.4,2
20190123,-83.3,42.7,6
20190123,-83.2,42.7,1
20190123,-78.9,42.9,1
20190123,-118.6,45.6,1
20190123,-118.5,45.6,1
20190123,-123.4,45.7,1
20190123,-118.4,45.7,1
20190123,-118.3,45.7,1
20190123,-118.4,45.8,1
20190123,-123.9,47.2,1
20190123,-150.4,60.3,1
20190123,-152.7,60.5,1
20190123,-96.3,30,1
20190123,-84,42,1
20190123,-84.1,42,1
20190123,-83.6,42,1
20190123,-100.7,28.5,1
20190123,-95.6,28.8,1
20190123,-95.6,28.9,1
20190123,-90.2,29.4,1
20190123,-90.1,29.4,1
20190123,-90.1,29.5,1
20190123,-96,29.6,1
20190123,-90.1,29.6,1
20190123,-89.4,29.6,1
20190123,-95.9,29.7,1
20190123,-90.6,29.7,1
20190123,-90.5,29.9,1
20190123,-95.7,30.1,1
20190123,-88.5,30.1,1
20190123,-95.8,30.2,1
20190123,-95.7,30.2,1
20190123,-88.3,30.2,1
20190123,-95.2,30.3,1
20190123,-95.1,30.3,1
20190123,-94.8,30.3,1
20190123,-90.4,30.3,1
20190123,-88.3,30.3,1
20190123,-88.2,30.3,2
20190123,-95.2,30.4,1
20190123,-90.8,30.4,1
20190123,-90.7,30.4,1
20190123,-95.7,30.5,1
20190123,-95.2,30.5,1
20190123,-90.7,30.5,1
20190123,-90.6,30.5,1
20190123,-95.6,30.6,1
20190123,-96.1,30.7,1
20190123,-90.2,30.7,1
20190123,-95.7,30.8,1
20190123,-90.6,30.8,1
20190123,-88.5,31.2,1
20190123,-88.3,31.2,1
20190123,-88.2,31.2,2
20190123,-88.1,31.2,2
20190123,-88.4,31.3,1
20190123,-88.3,31.3,1
20190123,-88.1,31.3,1
20190123,-88.4,31.4,1
20190123,-88.3,31.4,2
20190123,-88.2,31.4,1
20190123,-93.5,31.5,1
20190123,-88.2,31.5,2
20190123,-88.1,31.5,1
20190123,-93.2,31.6,2
20190123,-97,31.7,1
20190123,-93.2,31.7,1
20190123,-85.8,32.4,1
20190123,-86.8,32.5,1
20190123,-96.3,32.6,1
20190123,-86.2,33.1,2
20190123,-87.8,34.3,1
20190123,-87.6,34.3,1
20190123,-117.6,34.3,2
20190123,-117.8,34.4,3
20190123,-117.7,34.4,1
20190124,-71.2,41.9,3
20190124,-71.1,41.9,3
20190124,-70.9,41.9,1
20190124,-76.1,42.1,3
20190124,-70.9,42.1,1
20190124,-76.1,42.2,1
20190124,-75.8,42.2,3
20190124,-75.7,42.2,1
20190124,-79.2,42.4,4
20190124,-74.3,42.4,1
20190124,-70.7,42.5,1
20190124,-70.6,42.5,7
20190124,-70.5,42.5,1
20190124,-70.6,42.6,1
20190124,-70.4,42.6,1
20190124,-70.3,42.7,1
20190124,-70.2,42.7,1
20190124,-72.8,44.5,1
20190124,-135.3,57.1,1
20190124,-80,26,1
20190124,-79.8,27,1
20190124,-82,28,1
20190124,-82.9,28,1
20190124,-81.9,28,1
20190124,-81.2,28,1
20190124,-81.1,28,2
20190124,-80.9,28,2
20190124,-85.9,30,1
20190124,-85.8,30,1
20190124,-85.6,32,3
20190124,-85.5,32,3
20190124,-85.4,32,3
20190124,-80.9,35,1
20190124,-71,42,6
20190124,-76.2,42,2
20190124,-76.1,42,8
20190124,-71.2,42,1
20190124,-71.1,42,5
20190124,-70.9,42,4
20190124,-80.4,26.1,1
20190124,-81,26.4,2
20190124,-81.1,26.4,1
20190124,-80.9,26.5,3
20190124,-80.8,26.5,9
20190124,-80.7,26.5,3
20190124,-80.6,26.5,1
20190124,-79.8,26.5,1
20190124,-80.7,26.6,1
20190124,-80.6,26.6,4
20190124,-80.7,26.7,1
20190124,-80.1,26.8,1
20190124,-80.9,26.9,1
20190124,-80,27.1,2
20190124,-82.6,27.1,1
20190124,-82.7,27.2,1
20190124,-82.4,27.2,1
20190124,-82.3,27.2,3
20190124,-82.2,27.2,1
20190124,-80.2,27.2,1
20190124,-82.5,27.3,1
20190124,-82.4,27.3,3
20190124,-82.3,27.3,1
20190124,-82.6,28.6,1
20190124,-82.5,28.6,1
20190124,-82.4,28.6,1
20190124,-82.1,28.6,1
20190124,-81.9,28.6,1
20190124,-81.8,28.6,1
20190124,-81.7,28.6,1
20190124,-81.5,28.6,1
20190124,-81.5,28.7,2
20190124,-81.4,28.7,2
20190124,-81.3,28.7,1
20190124,-81.2,28.7,1
20190124,-85.7,30.1,1
20190124,-85.5,30.1,1
20190124,-85.4,30.1,1
20190124,-85.5,30.7,1
20190124,-86.1,31.1,1
20190124,-81.8,31.2,2
20190124,-86.3,31.4,1
20190124,-85.9,31.7,2
20190124,-85.8,31.7,2
20190124,-85.9,31.8,1
20190124,-85.8,31.8,3
20190124,-85.7,31.8,1
20190124,-85.6,31.8,3
20190124,-85.8,31.9,1
20190124,-85.7,31.9,3
20190124,-85.6,31.9,3
20190124,-85.5,31.9,1
20190124,-85.5,32.1,1
20190124,-85.4,32.1,2
20190124,-85.4,32.2,2
20190124,-85.3,32.3,3
20190124,-85.2,32.3,1
20190124,-84,32.9,1
20190124,-81.5,33.4,2
20190124,-117.6,34.3,2
20190124,-117.8,34.4,7
20190124,-117.7,34.4,1
20190124,-81.3,34.7,1
20190124,-80.7,34.7,1
20190124,-81.3,34.8,1
20190124,-81.1,34.8,3
20190124,-81,34.9,1
20190124,-82.3,35.7,1
20190124,-86.8,36.1,4
20190124,-86.8,36.2,1
20190124,-76.5,38.4,1
20190124,-77.9,39.1,1
20190124,-75.2,39.2,1
20190124,-75.1,39.2,1
20190124,-75.5,39.6,1
20190124,-74.8,40.4,1
20190124,-71.6,41.6,1
20190124,-71.3,41.6,2
20190124,-71.1,41.6,1
20190124,-71.5,41.7,1
20190124,-71.3,41.7,5
20190124,-71.2,41.7,3
20190124,-71.1,41.7,3
20190124,-71.4,41.8,5
20190124,-71.3,41.8,2
20190124,-71,41.9,7
20190124,-71.3,41.9,1
20190124,-82.2,27.3,1
20190124,-80.4,27.3,1
20190124,-80.3,27.3,2
20190124,-82.4,27.4,2
20190124,-82.3,27.4,2
20190124,-82.2,27.4,3
20190124,-82.1,27.4,2
20190124,-82,27.5,2
20190124,-81,27.5,1
20190124,-82.2,27.5,1
20190124,-82.1,27.5,1
20190124,-82,27.6,1
20190124,-82.4,27.6,1
20190124,-82.1,27.6,2
20190124,-81.9,27.6,1
20190124,-81.8,27.6,2
20190124,-80.9,27.6,2
20190124,-80.8,27.7,3
20190124,-83.4,27.8,1
